01_d11_WT_rep1	02_d13_WT_rep1	03_d11_KO_Lhx8_rep1	04_d13_KO_Hes6_rep1	05_d13_KO_Tbpl2_rep1	06_d13_KO_Thap7_rep1	07_d13_KO_Ybx3_rep1	08_d13_KO_Ell3_rep1	09_d13_KO_Foxr1_rep1	10_d13_KO_Mef2b_rep1	11_d13_KO_Ccnk_rep1	12_d13_KO_Sfr1_rep1	13_d11_KO_Sub1_rep1	14_d13_KO_Tcf25_rep1	15_d13_KO_Kdm1b_rep1	16_d13_KO_Nobox_rep1	17_d11_KO_Stat3_rep1	18_d13_KO_Noto_rep1	21_d13_KO_Dynll1_rep1	25_d11_WT_rep2	26_d13_WT_rep2	27_d11_KO_Lhx8_rep2	28_d13_KO_Hes6_rep2	29_d13_KO_Tbpl2_rep2	30_d13_KO_Thap7_rep2	31_d13_KO_Ybx3_rep2	32_d13_KO_Ell3_rep2	33_d13_KO_Foxr1_rep2	34_d13_KO_Mef2b_rep2	35_d13_KO_Ccnk_rep2	36_d13_KO_Sfr1_rep2	37_d11_KO_Sub1_rep2	38_d13_KO_Tcf25_rep2	39_d13_KO_Kdm1b_rep2	40_d13_KO_Nobox_rep2	41_d11_KO_Stat3_rep2	42_d13_KO_Noto_rep2	45_d13_KO_Dynll1_rep2
tRNA-Arg-AGG	0	0	0	0	0	0	0	0	0	1.08507658233158	0	0	0	0	0	0	0.203654747365268	0	0	0	0	0	0	0	0	0	0	0	0.0538654695891988	0	0	1.55286169116757	0	0	0	0	0	0
(CGAA)n	0	0.0269630255491384	0.22430279801078	0	0	0.031603167370564	0	0.268652705072147	0.0598900048193487	0.296333290397932	0.0539260510982768	0.128173027434732	0	0	0	0	0.0537305410144294	0.47912003855479	0.0493888817329887	0	0	0.552492148141523	0.0548058991535284	0	0.0259641157745115	0	0.658790053012836	0.148166645198966	0.107852102196554	0.0961297705760487	0.0290785341127117	0	0	0	1.50445514840402	0	0.0987777634659774	0
LTR107_Mam	0	0.182370560931203	0	0.0946051626731042	0.124720050257191	0.0894622958172202	0.593514874931225	0.118080438342926	0.569177204547821	0	0.33868818458652	0.260369696565156	0.346885596468049	0.0498880201028766	0.656056835992948	0.480464422563372	0.472321753371706	0.142294301136955	0.375191917881225	1.01606455375956	0	0	0.0997760402057532	0.834981427627388	0.155444372005797	0	0	0.144304583800471	0.104211749103544	0.118349862075071	0.315350542243681	0	0.268386887451661	0.113050452367852	0.206640767100121	1.94468878220505	0	0.651323431897153
Tigger2b	2.03272783429111	0.845181979754269	1.91110648472645	1.11855519005541	1.55912788764216	0.97907925820032	2.93268664501375	2.43785092516905	4.01054075651358	1.86094801730876	0.965922262576308	2.37347095683769	2.30490160375054	2.76390852809292	1.98613220949208	2.68202966680744	3.08588724704944	4.64378403385783	2.11861774278228	0	3.79138867131216	2.20321476829095	3.43716829775657	3.07710624005815	1.20315349539026	1.72809685834768	3.37729747916933	2.97751682769402	2.35443551502975	1.51039060889671	2.03373670919165	2.55130017977808	1.7063952785777	2.55670117770429	1.23435489881977	6.75459495833866	2.66258716322638	2.59591608067383
Tigger10	6.20431421656011	6.27532206848526	16.9088246597852	6.85182333518703	13.6222365197491	7.30575580893891	16.8688743364671	12.1774137805796	22.7306434189245	11.0359925445007	10.3542814130007	13.8116637072503	26.9739764499853	12.9935179111453	12.203020691854	18.5066291264153	34.02747789453	23.198352131248	20.0953894093894	12.1322893324048	10.9935262639528	32.850836780956	21.0171649161843	31.5779921412012	11.1913243979798	17.8264547466253	20.4388707285391	14.2479605238703	10.3281342377153	15.2067812534372	12.9724244172118	30.5676999706897	11.3466683626011	11.5461712691352	18.5992009165089	53.0849388487228	16.6363469700682	24.9966995727996
MLT1H1-int	0.688916368997386	0.269972311639718	0.658177983059357	0.549126314023143	0.976788679149447	0.545913878810134	0.817720202737673	1.17538665127485	0.73109365056392	1.14819394832898	0.539944623279436	1.00157519161207	0.462422159177383	0.596926415035773	0.545913878810134	2.30173094103937	0.313436440339959	0.60054121296322	0.727189500608351	0.0299969235155242	0.57232868092118	1.2716609377378	2.44197169787362	1.22180725257506	0.696576468998758	0.861950210934888	0.31332585024168	1.4543790012167	1.04989232304335	0.486479378783003	0.89594293340618	2.00784339602942	1.16981545459315	0.999435803346044	2.15487552733722	0.83553560064448	1.4543790012167	0
Charlie13b	0.475876969873932	0.144988477620695	0.175059450189284	0.145467676689477	0.445874040472098	0.20345185918717	0.807982043837982	1.6255176668523	0.309200938713437	0.125230781545772	0.376970041813807	0.100033971536734	0.581870706757908	0	0	0.242394613151394	0.76088061001597	0.128833724463932	0.626153907728858	0	0.425144379031119	0.640057777433698	1.05895084612123	1.83106673268453	0.511721961097388	0.587953198648704	0.386501173391796	0.425784657255624	0.347972346289668	0.500169857683669	0.261841818041058	2.67524424283259	0.237360502385032	0.700251104659584	1.17590639729741	0.386501173391796	0.626153907728858	1.59487325382765
Tigger14a	2.71289200809965	1.5801583685282	2.54448334590213	2.79398813275033	5.62966045301878	1.97555526931955	3.10074793815092	5.76778623456292	4.07099477577964	3.89121883990051	3.72917374972655	4.20618675547087	4.08352111709663	6.22856050121226	4.7907215280999	3.77482357687938	6.60091091288868	4.24546598045591	4.68590437762668	2.21222171593948	3.21955035603943	8.08644642267162	17.4878814072498	7.16138785128336	4.4219361900587	5.70369972084556	4.62348692392116	5.34357516746902	4.83528460769629	3.16762212449041	4.05665584658942	11.2593209060376	2.32127744145047	3.61304542358455	7.72242490294258	5.52492148141523	3.58978639455611	5.62536379196039
(ATCTG)n	0	0	0	0	0	0.0577218335201885	0.364741121862406	0.0236699724150141	0.0630701084487361	0	0	0	0	0	0	0	0	0	0	0	0.0565252261839262	0	0	0	0.0260529372758861	0	0.15767527112184	0	0	0	0	0	0	0.234476435482975	0	0	0	0
(CTATT)n	2.72847380337378	0.111894772365751	0.225591280385673	0.0617177449409887	1.21371628157648	0.629859328935274	0.452776060582644	0.277418683266743	0.0677912236397216	0.566955595506239	0.167842158548626	0.0250656978206303	0.524600831998404	2.11081092448083	2.1758776817764	0.120740282822038	1.10967473306697	0.372851730018469	1.02760701685506	2.48965868513796	0.902365121542691	2.86987513975598	0.211081092448083	0.229039755976463	0.301850707055096	0.554837366533486	0.0677912236397216	0.21260834831484	0.335684317097253	0.726905236798279	0.833189556703348	1.89972983203275	1.43149847485289	0.754626767637741	0.339067279548242	1.38972008461429	0.1771736235957	0.531500168737317
(CCTAG)n	0	0.107044041156614	0	0	0	0	0	0	0	0.0299389813620859	0	0	0.879331848488245	0	0	0.0522943505707105	1.03238698417831	0	0.0598779627241719	0	0	0.319757035813907	0	0.0274527177723898	0.235324577568197	0	0	0.0598779627241719	0.107044041156614	0	0	0	0	0.0784415258560657	0	0	0.419145739069203	0
(CCGCG)n	17.6907283001511	6.65495014168545	9.8429283662868	12.7725349438533	9.0081181944483	13.433869195449	19.7079787496994	16.3972167083918	14.2483827796531	22.954533960012	13.3878879803438	19.5041411319652	13.7128442648732	13.995221310795	18.4476494364855	18.8080710442337	10.3019162565812	14.5951993990362	20.7296264130605	8.34468357609777	12.1143733738914	21.0786006128623	20.1834068530682	19.2131120687049	12.5687109530047	12.0761351674369	15.0576215582135	25.4507716956162	14.3497362430092	13.840671579671	19.15880241578	13.8646688731943	19.4427508583707	13.9185725112033	15.052244308227	16.705000500283	27.4586150916456	12.4520356166693
(CTCG)n	15.9957312019365	8.85015587464192	7.37956933372023	9.75310600111379	9.48216212054539	10.6446164313906	23.778110329794	13.6046201289958	15.012264234354	24.1886666956113	14.5128992886848	12.9007799666131	15.4597105762336	16.1042155579915	12.7484935613596	15.6587555830351	10.6536179686622	20.2781941305131	19.6184577807723	25.5671169711878	16.267371815938	24.1406666268703	23.2158371484005	19.1352634201939	14.7308293262626	12.8293568495861	15.3613866584088	27.8113932744471	15.8692450165993	15.0823314849757	17.9844507821956	10.615898895828	13.8254782826532	15.6877532785592	13.8547050578376	16.9033440313172	33.1618817601123	17.4629512468988
Helitron3Na_Mam	4.4318603566318	4.8154159689664	1.9683008650871	8.58759283812702	3.63481676408896	5.61760466323666	4.80368144032573	8.62008643713783	10.2356680632488	19.9433716048431	7.72935999121273	13.7511430300606	1.63420609979283	9.10158117727877	11.8106712675854	5.30933211825475	3.92058148195124	5.10440139637079	10.0615208096506	7.16138785128336	8.57424212462602	5.9920890325737	30.2416754772202	6.08345480604165	8.02720451212326	5.21878727067682	9.88641954665501	28.5675322988293	10.2975818413281	8.00801858809411	16.2138879704935	1.94826178555168	7.37139343614957	6.73147464993014	4.88125376560817	4.35217382216878	14.3736011566437	6.5687212704875
tRNA-Glu-GAG_	2.08698308334201	0.894688419562922	0	0.473399448300283	0.189210325346208	0.224496090462945	0	0.0282626130919631	0.265680986271584	0.996060107958686	0.230887334080754	0.416846996414178	0	0.126140216897472	0.773264311594587	0	0	1.85976690390109	0.237157168561592	0.230887334080754	0.416846996414178	0.142019834490085	0.15767527112184	0.374160150771574	0.656056835992948	0	0.649442410886095	0.948628674246368	0.490635584921602	0.46895287096595	0.497069420715297	0.0630701084487361	0.523824211080204	0.298207652724067	0	0.797042958814753	1.8023944810681	0
MER92C	0	0.5439694204441	0	0.215770086985245	0.101686835459582	0.425216696629679	0	0.401051165130085	0.462883087057415	0.68601355045627	0	0.362220848466115	0	0.474538565478052	1.13391119101248	0.531500168737317	0.200525582565043	0	1.63587846647264	0	1.05647747469284	0	0.338956118198608	0	0.223789544731502	0.250656978206303	1.41950813364274	0.527702731120208	0.143149847485289	0.482961131288154	0.369891577688991	0.0677912236397216	0.28347779775312	0.671368634194505	0	0.462883087057415	0.422162184896166	0.944788993402911
MLT1F-int	2.10468920545597	0.549054355447797	2.37939295096733	0.864972878635879	1.73326756305126	0.838291478138406	3.61273638903572	2.07448940060113	1.67872443802301	2.15146007668833	2.03150111515685	2.11792119811377	4.26905969133192	3.00613592966704	2.99389813620859	3.88034649192726	6.49642733346142	2.42482418825546	7.29625591224737	2.71781905946659	2.17021554868448	3.99003618209454	1.67910295170591	2.84420322939816	1.44509455561429	4.25816245386547	2.0784207327904	4.06906579721488	1.92169024406729	2.40554012625268	2.17638337205157	5.01022654944506	1.97597276989767	0.749308288096299	3.27550957989652	5.75562664465033	3.92875318351781	5.60035442556753
HAL1_SS	3.21158996497722	2.14329537021409	0.599938470310485	1.54528743848719	1.12715401299487	2.11637547149047	1.84570882835807	2.93773554316868	2.50749152271968	1.51440827616812	3.06185052887727	2.66972619288166	0.314780774506649	4.45081328208231	4.12421886751989	3.32747507084272	2.99830741003813	3.36944173365456	1.14886145088616	6.20024732097647	4.61952622139073	0.915725889473888	2.57222326042419	4.39554905617251	2.18365551524054	1.93829973982263	3.8395963941645	2.4804963144133	2.48775355471278	2.18977541663327	4.20661580477067	0.89594293340618	4.77541132028619	2.72956939405067	1.99887160669209	4.81908527022688	2.7416011896147	3.368035581765
MER134	0	0.0250461563091543	0.550956214958641	0	0.290935353378954	0.557342550590123	0.644264220759373	0.0538654695891988	0.138341929093813	0.231900704035077	0.100184625236617	0.434965432862085	0.375127393262752	0.494590100744221	1.00321659106222	1.01725929593585	0.511721961097388	0.0345854822734532	0.128833724463932	0	0	0.150050957305101	0	0.891748080944196	0.610355577561511	1.15810759616777	0.380440305007985	0.0257667448927864	0.100184625236617	0.028997695524139	0.125042464420917	0.81461898946107	0	0.237360502385032	0.511721961097388	0.449611269554891	0.128833724463932	0.125230781545772
MER76-int	0	0.602864890688812	0	0.051928231549023	0	0	0	0.188741178843969	0.384519082304195	0.17447120467627	0	0.063206334741128	0	0.268652705072147	0	0.370416612997415	0	0.0640865137173658	0	0	0.031603167370564	0	0.0805958115216441	0.119780009638697	0	0	0.160216284293414	0.145392670563559	0.137014747883821	0.031603167370564	0	0	0	0	0	0	0.17447120467627	0
L1M3c	0.189210325346208	0.648544261337396	0.506953009630914	0.339151357103557	0.590402191714632	0.664040071972458	1.5007676715249	2.65739960214038	1.89359779320113	1.98670841613519	1.92068877396075	1.52085902889274	1.44139326769012	0.442801643785974	7.58902939397094	1.12557575364368	2.52713491576095	1.79891790354108	2.64894455484692	0	2.32601969124772	1.54031241351199	4.98889851998864	3.6047889621362	0.548357418441791	1.98002323296735	2.05928760010623	1.76596303656461	1.99552080411506	2.29619892597532	1.15876713677049	1.00368372591487	4.03167186554706	1.58735042180518	1.77159973476026	3.12443635878187	1.51368260276967	1.84585674380643
(AGATG)n	0	0.0354347247191399	0.0839210792743132	0	0	0.0527702731120208	0	0.241480565644077	0.462364472111238	0	0.0354347247191399	0.111894772365751	0	0	0	0	0.150925353527548	0	0	0	0.307710624005815	0	0.0617177449409887	0.0527702731120208	0.0572599389941158	0	0	0.101686835459582	0	0.111894772365751	0.476248258591976	0.123435489881977	0.844324369792333	0	0	0.0616485962814985	0	0.0354347247191399
MamTip3	0.6770576418169	0.778413515414234	0.642264246939684	0.354846871155456	0.666160491278973	0.888646553414744	1.97659567961207	1.88259662054558	1.42301989711064	0.81246917018028	1.46701008674221	1.98031476139736	1.63775478994826	0.639514071627814	1.40312613697065	0.219621742179119	1.09818136198492	1.70204340634802	1.13745683825239	0	0.963396370409527	1.58316296361665	3.09098467953444	4.81739973693256	0.851034250944085	1.12432853727028	1.11609403694952	0.731222253162252	1.2873761985697	1.47185556590344	0.873469221305738	0.586221232325496	3.27396098626485	1.8942375262949	1.77800791940416	1.22770344064447	1.76034986872394	1.52688804946638
(CAGTG)n	0.520224929074556	1.46518301872417	1.87170472734903	1.02972173678077	0.391795550424949	0.67887267552364	1.72229092249346	1.40985540522964	1.37358883421083	1.58957617217226	2.17064150922099	2.2096514142315	7.45033962494324	1.37128442648732	2.19328095169176	2.56429981793471	1.04989232304335	1.17327379588842	3.52596896372755	6.29486037674088	1.89770062633999	1.75658413921426	4.85826482526937	0.99219852576532	3.29148931854306	3.26966466319214	1.1160409277963	1.2716609377378	1.24811886780207	2.0796719192767	1.78687007264899	5.52431726099178	0.46998877536252	2.10502223860312	2.72972003991271	2.11761611940837	2.74563157011571	8.68256603688397
X7A_LINE	2.32748282703163	3.1768525383637	1.05116793913371	1.05037665698938	1.83303056049302	0.644168622319659	1.40258475331264	1.7108640359242	2.07570490938723	1.77470565561162	2.56377573271456	2.23797045105888	3.68978466686012	3.59689015643913	2.31900704035077	3.10572338233514	2.11683177326215	2.5758747670709	2.47295050372111	3.67846083389481	1.72934080309095	3.23192817535193	2.90518051097007	0.901836071247523	2.65489256877036	2.3778110329794	1.87563696631376	2.93844706912743	4.18006912942592	2.13624452146529	2.07382057918415	2.38639827686827	2.80857519331372	2.70498488138867	2.66778798822079	2.00067943073468	4.48040444203589	8.91748080944196
(CAGGC)n	0.40297905760822	1.49725012048372	0.543277699062876	0.458371434335353	0.897211192043121	0.697884818705081	1.78119172248967	1.48534886641651	1.71363164111776	0.617901221665938	2.3357101879546	1.28411092505771	0.620149587630184	0.99334096261917	1.89010471732626	1.56196812587556	1.5801583685282	0.597174662813765	1.6387815009401	7.30658058796054	0.716138785128336	2.29185717167677	3.7490610524659	1.71563351264999	0.65767078984234	1.67496787063989	0.623138778588276	1.90743420601224	2.81483022650939	1.80269418325409	0.808890766474152	3.33249871330302	2.26812566079151	1.12352093264733	1.5801583685282	3.50515562955906	1.42385933688238	3.35384026988353
Kanga2_a	2.53872942437292	4.60084907009488	2.74178709220896	1.09422336558722	2.03561762769122	1.98670841613519	5.11352206054485	2.92243499669586	1.65336286587984	3.33577238318767	5.50204631062893	4.47344209781461	6.33086375804033	3.43214600017705	4.32030242873843	5.76206632188225	6.62020989047429	2.3740594997249	5.87450180756059	8.44279520079267	5.85876610229914	4.14241702686589	5.27840384854816	8.41985947790627	2.59417704534958	6.85877601265355	1.44139326769012	5.25457950626023	3.98424043183475	3.83850192909254	3.28267009676165	5.87015315892351	2.04977852458392	3.69171348761287	8.61820116372554	2.13382728844321	3.71953380780218	11.3835440909564
MamRep38	1.01834279152631	0.68601355045627	1.03067890189408	0.905552121165289	0.770607453518731	1.05076396641569	2.09064875842926	0.391631703280128	0.77703663243954	0.956625046585325	1.21371628157648	1.88957798680582	1.78091917162507	1.10967473306697	0.610121012757495	4.03955861798195	3.74847487425266	1.85486163872664	1.29607264376076	2.63851365560104	0.400819572958811	3.86368905030523	2.65088964010443	0.644016624577356	1.48825843820388	2.79736930914377	0.726905236798279	1.82067347575917	2.21635147070487	1.43149847485289	1.2677729696314	0.493188770251988	1.52530253189374	0.708694494382799	1.84626374403489	1.80473024308538	1.91325009317065	6.43797331966654
MER97b	0.692806910930132	0.0467708712323549	0.219621742179119	0.0522943505707105	0.641754071245975	0.108329222690704	0	0	0.109183652663217	0.0799392589534768	0.18708348492942	0.164716306634339	0	0.223218807389904	0.189576139708732	0	0.053522020578307	0	0.452989134069702	0	0	0.0522943505707105	0.167414105542428	0	0.0898169440862578	0	0	0.213171357209271	0.327396098626484	0.0274527177723898	0.156883051712131	0	0	0.419145739069203	0	0.0545918263316086	0.0532928393023179	0.233854356161775
(CACAA)n	0.195897775212475	1.4360768136077	0.0382731316109659	0.629935393826009	1.51667100444113	0.664731853817489	2.55050377333467	1.84570882835807	1.33258107112806	0.979488876062373	1.33163486352714	1.22474021155091	0.179981541093145	1.43082170230295	0.838140163509007	6.24059433901036	0.935852363674516	1.9080138063879	1.68472086682728	1.20108242592644	1.41610586960574	0.899907705465727	1.54528743848719	1.99419556145247	2.44197169787362	0	1.21143733738914	1.84143908699726	0.70498316304378	1.60747152766057	0.839913858434679	4.29246510690885	0.838140163509007	2.55050377333467	3.22349147487889	1.51429667173643	3.33026217861207	1.20108242592644
Kanga11a	1.45259025548503	0.644168622319659	0.425784657255624	0.927926256772448	0.375127393262752	1.13464787817792	3.06538402824567	3.56040753577548	1.50823314849757	2.35181279459481	1.95827261185176	2.83021566293444	2.26182025088284	1.92565395208213	1.83289272628741	1.00321659106222	1.66152351669523	2.55860980548694	1.90220152503992	1.90673912206619	2.80516950662528	0.347972346289668	4.70159666222649	1.39648969621898	3.45552381365876	1.45807165750806	2.37008066192475	2.24805634777446	2.21594006077963	1.80332325425911	4.05967737337946	2.95100216033365	3.86944019994008	1.44909063153432	2.06842723506957	1.61596408767596	1.27966284411777	1.33987073442489
Charlie22a	0.128173027434732	0.436178011690676	1.28793863010792	0.600460180040716	0.51928231549023	0.537305410144294	2.27582018313525	1.08655539812575	0.997631945318121	0.865167935184438	0.901434557494063	1.31534157968468	1.70657103801046	2.88201685097078	0.295517975579362	2.87472023132874	2.22249967798449	0.916742868670706	1.95463866837966	0	1.42495337799174	1.89619004223384	2.77816038787273	3.22383246086576	2.4554901975933	0	0.943705894219845	2.08281169581439	1.19221989862118	1.67157992418262	1.99099954434553	0.752959357460834	1.31639825485352	2.0961501686772	1.85208306498708	3.20860004034747	1.08947073319522	2.03549738788982
LTR41B	3.62150577949716	3.46885596468049	2.6690090755039	3.48902953687159	1.44139326769012	3.57193325987352	9.533718176176	5.16610410005687	4.58531696055596	3.45581597259207	5.89705513995683	5.56251424147074	8.67784269427036	2.7556047764664	4.25089578034535	19.5891821231875	7.70586477494517	6.01822851072969	8.40284020733002	4.98253856745015	6.28589053296245	7.00787983901558	4.592674627444	10.9224405467207	8.58508950192963	5.59901785145829	4.03820527776235	4.92335426232294	4.66718802520647	5.46273820126499	5.87469075866413	2.45884733900079	6.28778334176083	5.35975200949198	8.13877852634658	5.78375207524672	4.21325508987252	15.8305972206328
(AAATG)n	0.339067279548242	0	0	0	0	0.0308588724704944	0.897094642904353	0.0572599389941158	0.211295494938567	0	0	0.0708694494382799	0.0559473861828754	0	0.70975406682137	0	0.0286299694970579	0.271665636349587	0.0924728944222477	0.711807848217077	0.531520870787099	0.0279736930914377	0.175459884744412	0.246870979763955	0.474932458008187	0	0.0603701414110192	0	0.0338956118198608	0.28347779775312	0	0	0.185153234822966	0.422162184896166	0	0.0603701414110192	0	0.169478059099304
MLT1M	3.40408681269604	3.52069973744788	5.11956581291669	3.77330245077065	5.59566219898988	4.9295876354644	15.3876166354448	6.72591585423551	7.19047320347269	7.25461124017188	6.85182333518703	12.544433190714	11.159341290577	9.33520230270507	7.86069379709188	13.2829274299888	12.1066485376239	7.94874128674799	11.8026944407412	5.33521421751717	10.9277281971614	12.1227376609865	19.1617310423946	10.738507119417	16.603659287486	9.00449142934387	6.03999749091706	8.06377941696029	8.9100785663104	9.90980283085044	10.7044041156614	9.00765134471542	8.97984342244056	12.8619895888976	10.8987289556388	12.3153195594023	7.70104885495169	11.7537206619414
Zaphod2	16.6547646148063	10.4044985814911	43.0329679203062	13.257908485389	11.0240797702412	17.8266975443352	27.2071279959859	39.4978718225168	18.7480771972027	18.3145177894778	15.0865229431621	43.1414999957672	28.5694929910637	31.0733677040316	27.8566636352139	17.7029105386549	41.4115284030651	26.4572865406924	38.5463366600415	14.8264104786249	48.079709429245	35.1984472337582	51.5466587059081	39.6497097030049	19.582865640105	36.8952988729711	22.5876834071898	21.7198734409588	22.6008830297946	45.6377377313714	19.3669447482643	33.9808173137655	29.5805640570837	17.337363713373	29.2789456823889	48.9549791773356	23.3510101815842	57.1958408132526
(CCCCCG)n	4.02636735435354	2.35657636236953	4.23580338448493	3.28913839019259	2.98953356220053	4.73821107146308	6.18401877426873	5.78566210741465	6.08951606006919	3.90132488993262	4.48040444203589	15.1597173760513	5.79837798683436	6.00599985919566	5.94870295103394	3.9680787134891	3.05563106971683	6.03152066902091	3.00101914610202	5.29502343149696	12.8188786635728	4.74721004770065	7.70276215125542	4.49611269554891	3.24660985649108	4.10756963470131	5.01660132567605	5.07672405548924	6.02236181494434	14.3237035501662	6.81563728277021	3.68978466686012	7.43587868879243	4.19997941752418	6.56209295299843	3.16074881213115	2.67590873860763	3.34575656385797
LTR84b	0.726995241686323	0.967149738259729	1.49725012048372	1.18533316159173	1.0515579964164	2.21098472324912	3.19863875239829	3.06913035259759	3.88718958657937	3.06376566139236	2.65966178021425	6.82746054940575	1.03716651639276	1.24029917526037	3.10819591529224	0.494335079916099	1.28793863010792	4.45604659924953	2.0252010304119	1.18207190231745	8.08515065061207	1.50636089285616	6.44416310624408	1.28173027434732	2.32628272901694	1.31534157968468	2.52825338964512	2.23291395660799	2.31041326362046	3.89285031325766	3.28436063524375	2.6693395293647	2.37120100754253	2.82061780893304	2.68548905852289	1.76977737275158	2.83008861942176	1.61191623043288
RLTR1F_Mm	0.0423939196379446	0.0590402191714632	0.189725734849274	1.06785392012349	0.0781588118276584	0.213029751735127	0	0.374160150771574	0.954264488717015	0.268494824373649	0.118080438342926	0.569177204547821	0.952410253083111	0.80764105555247	0.946798896600566	0.378420650692417	1.32203253272623	0.268386887451661	0.0847878392758892	0	0.711471505684776	0	1.32869980107019	0.28403966898017	0.0946051626731042	1.19731248246904	0.685877601265355	0.113050452367852	0.472321753371706	0.474314337123184	0.634940168722074	0.442899933690064	0	0.252280433794945	0.199552080411506	0.208745356906847	0.0565252261839262	6.37634367051803
(CTCCG)n	4.31130002514842	4.25852440092822	1.31925682780052	4.40901530254692	2.65628622208485	4.59282042297164	3.66072607654497	11.4808508090013	9.42713457181451	5.288862240153	6.85066968844975	15.0922981100379	3.43559633964695	13.7342071710069	9.00069505709878	4.33863831294219	3.96868916854367	6.01434401465911	3.75985467309455	10.7697464922025	16.2532441185024	4.00819572958811	14.5492040800556	6.44227831141659	9.62635375684047	8.68150755618929	7.91655514487688	9.72549075440456	8.02330684232854	14.7756764713658	9.50514987302322	2.8373966463179	11.9906519767515	6.575748693053	2.58673490449722	3.69252748806978	6.39175294426073	3.8573590588118
(CAGTT)n	0.354846871155456	0	0	0	0.0522943505707105	0	0.027082305672676	0	0.187327072024075	0.272959131658043	0.186524937558113	0.420937841091194	0.164716306634339	0	0	0	0.359267776345031	0.214088082313228	0.163775478994826	1.01256394674404	0.374166969858839	0.0274527177723898	0.339913278709618	0.669656422169712	0.243740751054084	0.568840645879633	0.160566061734921	0.0272959131658043	0.293110616162748	0.140312613697065	0	1.43809464069454	0	0.324987668072112	0.658657589965891	0	0.300255044823847	0.452989134069702
LTR52-int	0	0.587693325637424	0.1305524376007	0.421004447720625	0.569941546794961	0.486479378783003	1.56067478722367	1.41091698099365	0.805872868719722	1.0600076702155	0.705231990764909	0.86164608816462	0	0.119987694062097	0.457862944736944	0.664731853817489	0.922522641418922	0.85786466670164	0.121143733738914	0.979488876062373	0.83553560064448	0	1.49984617577621	0.744027285197534	1.24275955278922	1.89931132056837	0.701889272755887	1.18115140395442	2.03733686220974	0.83553560064448	2.06674910699216	0	0.486479378783003	1.18495678289204	1.35665094326312	0.233963090918629	0.908578003041859	0.744411545807404
MER110-int	0	0.207512893640719	0.592635132534087	0.0250461563091543	0.347972346289668	0	0.320028888716849	0	0.271269145582894	0.0269327347945994	0.103756446820359	0.0515334897855728	1.05193856498448	0	0.475161364799486	0.203654747365268	1.89496467200642	0.0339086431978618	0.403991021918991	0	0.412267918284582	1.00184625236617	0.028997695524139	0.875297250946421	0.0581870706757908	2.2851044574195	0.0339086431978618	0.0538654695891988	0.0345854822734532	0.103066979571146	0	0.521958519434502	0.0750254786525504	0	0	0.915533366342267	0.161596408767596	0.103756446820359
(TTAGG)n	0.242667229942246	0.384519082304195	0.0290785341127117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296593281040523	0.416562339162878	0	0	0	0	0	0	0	0	0.0640865137173658	0	0	0	0	0	0.0598900048193487	0.518583258196381	0.0808890766474153	0.0961297705760487
(CAGGT)n	0	0	0	0.0748320301543149	0.0894622958172202	0.0847878392758892	0	0	0.115443667040377	0.104211749103544	0.0946798896600566	0	0.324272130668698	0	0	0	0	0	0	0	0	0.349216140720136	0.0596415305448135	0.0706565327299077	0	0	0	0.0521058745517722	0	0	0	0	0	0	0	0	0.182370560931203	0
RMER16B3	0	0.647310260955734	0.440642953658191	0.425216696629679	0.335684317097253	0.551445352053867	1.91325009317065	2.48020283626498	0.458079511952926	0.905552121165289	0.924728944222477	2.30490160375054	1.4173889887656	1.09097403056607	0.902365121542691	1.35779038870175	1.10817573535244	1.74642813932053	0.633886484815702	3.08242981407492	1.79646742645262	1.13391119101248	1.79031635785201	1.45381047359656	1.01834279152631	4.27439212207368	1.14519877988232	0.965922262576308	1.04802613678547	1.35582447279443	1.16934591573162	0.895158178926007	1.67940175398223	1.54294362352472	0.316621638672125	1.48875841384701	2.14314002009118	0.770607453518731
UCON19	0.104588701141421	0	0	0.0598779627241719	0	0.0818877394974129	0	0	0.0823581533171695	0	0	0.108329222690704	0	0	0.218367305326434	0	0	0	0	0	0	0	0	0	0	0	0.219621742179119	0	0.167414105542428	0.13541152836338	0.479023701793375	0	0.0818877394974129	0.666160491278973	0	0	0.0261471752853552	0
(TACTG)n	0.329966158670767	0	0	0.325596226383149	0	0.151429667173643	0.391795550424949	0.2611048752014	0.153092526443863	0.239975388124194	0.114465736184236	0	0.759724528227348	0	0	2.15487552733722	0.6527621880035	2.14329537021409	0.269972311639718	0	0	2.44197169787362	0.0259958989909588	0	0.0783591100849899	0.33943633776182	0	0.599938470310485	0	0.809238778560421	0.488394339574724	0	0	0	0.2611048752014	3.1383967920992	0.239975388124194	2.97610914079014
LTR86C	1.07291473439314	0.150050957305101	0	0.557342550590123	0.745990150352958	0.134663673972997	0.172927411367266	0.334967683606223	0.400738500946469	0.347972346289668	0.475161364799486	0.320028888716849	1.39335637647531	0.542538291165788	0.377058287124391	0.242098375914172	0.592635132534087	1.25230781545772	0.173986173144834	0.57519533633622	0.436403030068431	1.11468510118025	0.949442009540129	0.45785649150819	1.21049187957086	0.386501173391796	1.07698472129364	0.695944692579336	0.65022081498877	0.232748282703163	2.22937020236049	1.22071115512302	0.754116574248783	0.172927411367266	0.85030258146195	0.150276937854926	0.318974650765529	0.325110407494385
