Geneid	ESC	PGCLCd6	IVD.D3	IVD.D5	IVD.D7	IVD.D9	IVD.D11	IVD.D13	IVD.D15	IVD.D17	IVD.D20	DIOL.D5	DIOL.S.D1	DIOL.S.D3	DIOL.S.D5	DIOL.S.D7
Gpr83	0.34	0	0.62	2.06333333333333	4.51333333333333	3.13	1.37	4.15333333333333	5.02333333333333	5.96	7.39666666666667	5.155	0.035	1.355	4.785	4
Gpr84	0.336666666666667	0	0.133333333333333	0	0	0.33	0.803333333333333	0	0.166666666666667	0.265	0.283333333333333	0	0.065	0.355	0.975	0.34
Gpr85	0.186666666666667	0.51	0.42	0.326666666666667	1.26	0.766666666666667	0.9	0	0	0	0	0.84	0.11	0.695	0.27	0.205
Gpr87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115
Gpr88	0	0	0.03	0.0466666666666667	0	0.0666666666666667	0.14	0.0133333333333333	0.0266666666666667	0.065	0	0.1	0.21	0.07	0.09	0
Gpr89	30.38	22.54	28.0333333333333	45.8033333333333	85.9133333333333	63.02	73.2533333333333	49.4066666666667	28.45	26.235	27.4433333333333	52.32	24.25	47.21	58.47	51.085
Gprasp1	53.7033333333333	26.045	61.54	74.53	69.4766666666667	100.513333333333	95.7633333333333	24.4166666666667	16.1466666666667	10.77	11.9233333333333	80.87	80.9	149.22	100.475	98.29
Gprasp2	17.1466666666667	5.42	25.08	39.5266666666667	27.4866666666667	31.99	21.2966666666667	0.296666666666667	0.0266666666666667	0	0.0666666666666667	27.56	20.685	24.405	28.05	23.485
Gprc5a	38.0533333333333	5.38	5.73666666666667	2.75666666666667	0.793333333333333	4.7	2.76	2.09	2.82	7.25	8.91333333333333	5.35	35.02	13.955	6.23	4.13
Gprc5b	11.3633333333333	10.04	6.60333333333333	2.90666666666667	1.63	14.0933333333333	11.4133333333333	0.243333333333333	0.336666666666667	0.19	0.336666666666667	2.645	15.92	10.025	4.695	8.85
Gprc5c	3.35666666666667	1.475	2.08333333333333	1.58333333333333	1.68333333333333	4.25	1.89333333333333	7.53666666666667	22.87	37.92	56.4666666666667	7.23	42.045	22.985	10.245	7.645
Gprc5d	0	0	0	0	0	0	0	0	0	0	0.0733333333333333	0	0.16	0	0	0
Gprc6a	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0
Gprin1	0.0166666666666667	0.04	0.74	2.07666666666667	6.42666666666667	1.84666666666667	1.06666666666667	0.58	0.72	1.385	2.14333333333333	0.595	0.19	0.535	0.425	0.53
Gprin2	1.78	0.435	4.99666666666667	2.09	3.41333333333333	1.57	0.66	0.116666666666667	0	0	0.0666666666666667	1.21	1.705	0.65	0.785	0.49
Gprin3	0.14	0.155	0.313333333333333	0.103333333333333	0.153333333333333	0.35	0.25	0	0	0.025	0.0366666666666667	0.51	0.13	0.49	0.845	0.5
Gps1	31.47	37.54	40.7233333333333	39.8866666666667	52.92	43.1166666666667	48.5766666666667	74.1766666666667	65.52	65.725	54.5233333333333	133.79	78.38	102.285	111.63	146.36
Gps2	62.92	106.18	116.76	158.886666666667	169.636666666667	149.733333333333	147.98	172.266666666667	150.58	133.395	121.356666666667	126.045	40.465	100.045	100.015	95.97
Gpsm1	4.85	13.455	26.3533333333333	20.9266666666667	16.8066666666667	30.37	27.87	6.01	3.65666666666667	4.21	4.60333333333333	11.31	20.13	16.715	11.38	25.66
Gpsm2	22.7566666666667	46.015	46.9566666666667	93.3233333333333	139.753333333333	91.84	92.02	62.4633333333333	42.1733333333333	35.335	36.6	44.08	33.91	54.62	53.49	51.785
Gpsm3	8.82666666666667	16.285	16.4066666666667	12.9933333333333	8.23333333333333	9.06	10.2566666666667	0	0	0.16	0.0366666666666667	5.37	9.785	3.915	2.5	4.575
Gpt	13.0966666666667	7.705	9.60333333333333	12.96	10.8733333333333	9.38	7.72666666666667	5.52	2.24333333333333	1.8	1.22333333333333	15.07	9.305	11.655	12.375	12.71
Gpt2	138.22	15.08	37.83	24.3333333333333	11.9766666666667	15.8533333333333	16.8733333333333	16.1966666666667	16.83	15.595	17.8966666666667	25.54	36.39	23.38	19.125	18.815
Gpx1	1364.74333333333	1037.385	594.726666666667	232.246666666667	168.64	307.636666666667	305.553333333333	437.833333333333	253.043333333333	148.23	98.9766666666667	469.295	1400.055	747.25	320.555	480.855
Gpx2	141.126666666667	3.79	3.48	0	0	0.146666666666667	0.766666666666667	0.383333333333333	0.43	0.16	0.163333333333333	18.785	405.54	178.56	16.26	4.155
Gpx3	13.2266666666667	12.205	35.9766666666667	92.52	83.9966666666667	65.0933333333333	60.8666666666667	120.046666666667	113.516666666667	105.8	138.223333333333	255.335	72.44	33.62	42.68	87.175
Gpx4	73.1266666666667	116.065	79.9966666666667	60.4433333333333	36.36	63.8866666666667	60.53	79.31	54.4066666666667	40.48	32.09	414.31	566.79	352.625	153.305	244.63
Gpx5	0	0	0	0	0	0	0	0	0	0	0.0433333333333333	0.11	0	0.15	0.205	0.79
Gpx6	6.41666666666667	3.55	0.0866666666666667	0	0.276666666666667	0.483333333333333	0.63	11.9333333333333	14.61	22.7	38.4166666666667	1.81	13.775	3.265	3.255	5.635
Gpx7	17.4366666666667	7.33	9.43	9.41333333333333	7.50333333333333	17.7566666666667	17.3866666666667	0.483333333333333	0.74	0.675	0.62	11.89	32.215	23.19	7.04	17.94
Gpx8	4.41666666666667	2.2	2.67333333333333	1.07	1.61333333333333	31.22	32.93	0.49	0.09	0	0.0566666666666667	76.35	26.905	61.865	15.915	34.39
Gramd1a	98.7533333333333	102.1	46.6733333333333	28.08	19.3166666666667	46.2933333333333	39.3866666666667	0.986666666666667	0.0866666666666667	0.055	0.02	30.45	76.92	49.57	35.8	29.74
Gramd1b	24.7333333333333	9.185	3.20333333333333	2.05333333333333	3.54	9.65666666666667	12.5966666666667	1.19	0.916666666666667	0.56	0.473333333333333	6.375	10.475	11.015	15.3	10.9
Gramd1c	0.126666666666667	0.89	0.933333333333333	1.64	2.99	4.02	6.64	2.48	1.08	1.655	2.88333333333333	25.77	1.675	6.935	14.535	17.17
Gramd2	5.84333333333333	11.145	9.15	11.75	16.5966666666667	10.4	14.2566666666667	10.6433333333333	5.15	5.385	7.15	13.38	10.435	8.53	17.76	12.775
Gramd3	0.303333333333333	14.95	23.5133333333333	15.6	7.34	15.0933333333333	15.6333333333333	3.26666666666667	0.99	0.75	0.266666666666667	13.845	3.89	6.73	7.545	9.57
Gramd4	6.3	11.145	13.4066666666667	11.2633333333333	8.69	21.8	17.87	11.65	11.7266666666667	10.575	11.8533333333333	8.98	15.15	9.39	7.29	12.885
Grap	0.0733333333333333	2.935	0.503333333333333	0.236666666666667	0.323333333333333	0.986666666666667	3.42333333333333	0	0	0	0	0	0.31	0.175	0.13	1.18
Grap2	0.106666666666667	0	0.36	0.01	0.316666666666667	1.46	0.62	0.0166666666666667	0.1	0.025	0.19	0	0.02	0.065	0	0.095
Grasp	19.7133333333333	38.145	24.6566666666667	10.6266666666667	5.40333333333333	8.49333333333333	7.39	4.02333333333333	8.71666666666667	10.815	15.4766666666667	7.6	24.695	9.68	10.995	7.515
Grb10	28.8133333333333	3.245	13.4766666666667	25.3766666666667	36.7566666666667	14.8266666666667	7.98	12.3133333333333	21.1366666666667	19.39	19.8033333333333	17.94	51.05	25.245	3.9	6.055
Grb14	0.74	2.155	3.83333333333333	4.01333333333333	2.09	9.96	10.1433333333333	3.61	2.56666666666667	2.2	1.65666666666667	2.145	2.635	6.86	4.21	9.735
Grb2	107.86	77.085	69.4666666666667	47.6	39.31	67.2666666666667	88.0666666666667	62.96	46.0133333333333	42.15	51.4766666666667	122.745	83.35	89.415	81.765	98.89
Grb7	18.8066666666667	37.885	8.12	1.97333333333333	0.77	0.806666666666667	1.38666666666667	0.69	0.866666666666667	1.295	5.99666666666667	12.12	44.315	17.24	10.625	4.44
Grcc10	215.126666666667	716.57	408.076666666667	737.006666666667	438.883333333333	376.59	339.38	116.58	71.44	56.82	48.24	351.455	196.755	244.125	207.7	181.84
Greb1	0.266666666666667	1.105	5.16	2.99666666666667	2.37333333333333	61.7466666666667	32.7033333333333	0.556666666666667	0.243333333333333	0.265	0.336666666666667	0.535	3.885	23.865	23.06	53.505
Greb1l	0.22	0.36	15.02	32.65	37.0966666666667	34.2933333333333	24.51	0.246666666666667	0.15	0.21	0.486666666666667	5.2	14.515	12.27	12.21	12.71
Grem1	0.0433333333333333	0	0.1	0.163333333333333	0.0433333333333333	0.07	0.0833333333333333	0	0	0	0	28.55	0	0	0	0.26
Grem2	0.00666666666666667	0.85	0.746666666666667	0.116666666666667	0.02	3.51666666666667	9.92333333333333	0.1	0	0.1	0.0533333333333333	20.62	1.19	8.125	7.205	25.755
Grhl1	5.02666666666667	10.085	13.36	12.09	7.75333333333333	9.12	7.49666666666667	13.5	22.7933333333333	34.345	49.9033333333333	6.585	3.975	5.535	4.635	6.29
Grhl2	3.33666666666667	2.435	0.916666666666667	0.536666666666667	2.3	2.98	2.31666666666667	0.616666666666667	0.466666666666667	0.745	1.82	12.485	12.76	14.475	21.105	7.93
Grhl3	26.5833333333333	51.43	13.7333333333333	7.11	5.69666666666667	11.6233333333333	9.18666666666667	4.00333333333333	1.43	0.895	1.39333333333333	5.76	40.295	14.82	10.54	3.93
Grhpr	161.333333333333	267.375	213.4	152.513333333333	55.3266666666667	84.5166666666667	98.3466666666667	120.92	96.3166666666667	82.895	81.1633333333333	53.23	127.845	59.31	41.52	64.705
Gria1	0	0	0.03	0	0	0.386666666666667	0.08	0.12	0.00666666666666667	0.025	0.06	0.5	0.29	0.84	0.345	0.325
Gria2	0	0.195	0.0166666666666667	0.0333333333333333	0.383333333333333	0.423333333333333	0.193333333333333	0	0	0.01	0	0.115	0.075	0.03	0.08	0.19
Gria3	0.24	0.24	0.386666666666667	0.18	0.32	3.38	2.99333333333333	0	0.01	0	0	2.675	1.955	1.775	2.08	2.64
Gria4	0.0633333333333333	0.62	1.00333333333333	0.676666666666667	0.976666666666667	1.65333333333333	2.70666666666667	2.47333333333333	3.55333333333333	4.235	5.27666666666667	4.945	0.01	4.265	4.145	4.21
Grid1	1.43	0.32	2.67333333333333	5.92333333333333	4.72	6.07333333333333	7.12666666666667	7.05666666666667	7.66333333333333	10.49	10.9266666666667	6.52	0.95	3.755	7.16	6.225
Grid2	0.0166666666666667	0	0	0	0.753333333333333	3.21666666666667	4.97666666666667	6.83666666666667	4.02	3.46	2.42666666666667	0.23	0.11	0.04	0.07	0.605
Grid2ip	0.11	0	0.21	0.0866666666666667	0.34	0.32	0.41	0.0966666666666667	0.0833333333333333	0.075	0.12	1.335	0.615	2.13	0.845	1.125
Grifin	0.263333333333333	4.56	1.00666666666667	1.08333333333333	0.523333333333333	0.543333333333333	0	0	0	0	0	0	6.605	0	0	0
Grik1	0	0.055	0.0566666666666667	0.103333333333333	0.41	0.45	0.26	0.05	0.07	0.06	0.106666666666667	0.145	0.87	0	0.115	0.26
Grik2	0.00333333333333333	0.02	0.12	0.353333333333333	0.24	0.19	0.35	0.106666666666667	0.17	0.48	0.736666666666667	0.145	0	0	0.095	0.52
Grik3	36.9233333333333	6.45	6.86666666666667	5.61666666666667	2.04	11.03	9.65333333333333	0.473333333333333	0.16	0.03	0.06	0.28	1.91	0.775	3.61	15.395
Grik4	4.92333333333333	0.5	0.573333333333333	0.303333333333333	0.61	1.41666666666667	1.96333333333333	0.176666666666667	0.0433333333333333	0.125	0.223333333333333	0.1	2.385	0.54	0.705	0.545
Grik5	7.08666666666667	20.365	29.0166666666667	79.5866666666667	179.06	95.8866666666667	82.7633333333333	14.4	8.99	11.01	12.94	31.9	25.295	22.09	41.14	31.52
Grin1	6.11	0.305	0.736666666666667	2.02333333333333	2.91333333333333	1.37	1.16333333333333	0.183333333333333	0.01	0.02	0.0266666666666667	0.48	36.28	0.975	0.78	0.22
Grin1os	0	0.025	0	0	0.37	0.0766666666666667	0	0	0	0.075	0	0	0	0	0	0
Grin2a	0.0133333333333333	0.01	0.07	0.176666666666667	0.186666666666667	0.11	0.16	0.356666666666667	0.163333333333333	0.085	0.0833333333333333	0	0.16	0.055	0.445	0
Grin2b	0.01	0.02	0	0	0.0266666666666667	0.11	0.0933333333333333	0.0733333333333333	0.0433333333333333	0.01	0.0866666666666667	0.235	0.055	0	0.12	0.08
Grin2c	1.03333333333333	0.925	1.73666666666667	1.09	2.01	2.12666666666667	1.07333333333333	0	0.0366666666666667	0	0.0333333333333333	0.47	1.895	0.52	1.365	0.755
Grin2d	1.45333333333333	2.24	5.04333333333333	5.89666666666667	6.28333333333333	3.45666666666667	2.58	0.353333333333333	0.623333333333333	0.6	0.453333333333333	3.29	2.195	3.655	4.855	1.6
Grin3a	0.00333333333333333	0	0.47	1.40666666666667	0.493333333333333	0.103333333333333	0.03	0.0733333333333333	0	0.04	0	0.18	0.015	0.045	0.06	0
Grin3b	0.0733333333333333	0.04	0.353333333333333	1.23	1.64666666666667	0.89	1.12	0.256666666666667	0.303333333333333	0.05	0.0366666666666667	0.59	0.58	0.6	0.6	0.64
Grina	36.17	99.465	90.1966666666667	134.683333333333	70.4033333333333	119.133333333333	128.89	201.233333333333	213.353333333333	212.1	206.16	206.24	131.61	156.205	111.295	115.875
Grip1	0.163333333333333	3.85	6.97	5.49333333333333	2.87333333333333	7.85	9.31	14.7566666666667	14.0066666666667	12.28	10.58	11.27	2.03	3.055	7.255	14
Grip1os1	0	0.56	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
Grip1os2	0	3.48	0.486666666666667	0	0.23	0.876666666666667	0.0966666666666667	0.0633333333333333	0.08	0.295	0.24	0.975	0	0.55	1.28	0
Grip2	0.166666666666667	0.27	6.76333333333333	9	5.19333333333333	5.14	3.78333333333333	0.43	0.183333333333333	0.16	0.136666666666667	0.105	1.13	0.205	0.06	0
Gripap1	34.72	10.32	9.11333333333333	56.36	64.8933333333333	70.45	79.4966666666667	28.51	27.77	23.055	21.92	85.845	17.84	69.3	110.625	65.815
Grk1	0.0833333333333333	0.125	0.0233333333333333	0.0566666666666667	0.383333333333333	0.356666666666667	1.53666666666667	3.50333333333333	2.73333333333333	2	1.94333333333333	0.805	0.29	0.345	0.59	2.175
Grk4	0.346666666666667	0.295	1.39666666666667	24.8133333333333	67.06	32.0233333333333	24.9166666666667	1.10666666666667	0.896666666666667	1.155	1.35	3.53	1.275	2.85	7.1	4.15
Grk5	4.34666666666667	6.04	7.74	19.8633333333333	28.1466666666667	19.9633333333333	18.23	3.41	2.86333333333333	3.95	6.88	10.83	9.34	13.455	13.915	6.81
Grk6	88.2666666666667	115.015	69.0366666666667	33.3233333333333	38.15	63.5333333333333	48.26	21.32	14.18	11.475	14.0066666666667	37.415	80.685	47.395	36.69	38.365
Grm1	0	0.005	0	0.0333333333333333	0.0633333333333333	0.0233333333333333	0.08	0.286666666666667	0.236666666666667	0.48	0.286666666666667	0.025	0	0.13	0.22	0.06
Grm2	0.376666666666667	7.915	2.09	0.703333333333333	0.673333333333333	0.566666666666667	0.603333333333333	17.68	57.2833333333333	98.085	117.343333333333	0.635	4.88	0.25	2.425	0.63
Grm3	0.02	0	0.0166666666666667	0.123333333333333	0.0166666666666667	0.0966666666666667	0.926666666666667	0.65	0.0933333333333333	0.05	0.05	0.1	0	0.135	0	0.96
Grm4	1.99666666666667	2.1	9.53666666666667	7.43666666666667	4.67	11.0766666666667	18.8533333333333	10.9566666666667	13.8233333333333	20.085	30.7333333333333	48.745	9.585	16.195	20.975	26.045
Grm5	0	0	0	0	0.07	0.306666666666667	0.12	0.0233333333333333	0	0.01	0.0233333333333333	0	0	0.06	0.12	0
Grm6	0	0.055	0.116666666666667	0.516666666666667	1.16666666666667	0.13	0	0	0.03	0	0	0	0.07	0	0.155	0.1
Grm7	0	0	0	0.0266666666666667	0	0.22	0	0	0.0133333333333333	0	0.0266666666666667	0	0	0	0	0.125
Grm8	0.14	0.01	0.09	0	0.133333333333333	0.203333333333333	0.31	1.2	3.79	5.595	7.57	1.335	0.145	0.845	1.285	1.31
Grn	205.363333333333	508.47	606.136666666667	331.396666666667	137.236666666667	213.22	233.97	19.5866666666667	26.1733333333333	48.925	77.3966666666667	208.43	209.425	139.69	98.13	71.715
Grp	0.24	0	0	0	0.7	0.756666666666667	0.156666666666667	0.603333333333333	0.373333333333333	0	0.263333333333333	6.685	0.11	4.03	7.08	3.01
Grpel1	85.5933333333333	80.085	81.1533333333333	95.8633333333333	96.89	88.05	94.2766666666667	108.8	83.6233333333333	76.795	75.9933333333333	97.91	49.73	59.12	68.31	62.695
Grpel2	21.69	23.38	24.44	29.9166666666667	30.5566666666667	37.1766666666667	52.0933333333333	53.5266666666667	38.4333333333333	34.465	35.08	109.12	35.16	49.385	67.77	73.055
Grpr	0	0	0	0	0	0.09	0.243333333333333	0.216666666666667	0.0533333333333333	0.035	0.0433333333333333	0	0	0	0	0.035
Grrp1	2.25333333333333	3.405	5.13666666666667	5.06333333333333	8.00666666666667	5.68	3.1	0.243333333333333	0.603333333333333	0	0.313333333333333	2.155	0.615	0	1.88	1.48
Grsf1	241.193333333333	288.9	252.61	222.453333333333	197.533333333333	259.503333333333	225.683333333333	160.736666666667	140.85	142.83	151.776666666667	120.33	115.595	101.4	109.01	130.49
Grtp1	74.0666666666667	6.72	12.89	15.6066666666667	9.86333333333333	11.9833333333333	12.3833333333333	23.5933333333333	14.8866666666667	16.37	12.2233333333333	24.175	31.67	21.12	19.34	18.725
Grwd1	138.193333333333	158.215	141.006666666667	109.88	93.45	102.013333333333	77.45	51.81	41.5733333333333	43.465	51.78	44.665	54.255	52.42	43.97	42.8
Grxcr1	0	0	0	0	0.43	0	0	0	0	0	0	0.33	0	0.335	0	0
Grxcr2	0	0	0	0	0	0	0.0433333333333333	0.25	0.583333333333333	0	0.346666666666667	0.945	0	0.08	0.275	2.25
Gsap	0.0766666666666667	1.37	0.796666666666667	0.816666666666667	0.426666666666667	2.91333333333333	2.72666666666667	1.09	0.533333333333333	0.67	0.406666666666667	3.62	1.02	1.335	2.04	1.375
Gsc	13.3833333333333	0.32	1.11333333333333	0	0.06	0	1.44666666666667	16.1066666666667	22.7	34.925	50.7833333333333	0.9	1.59	1.61	0.985	2.44
Gsc2	2.41666666666667	2.915	3.59333333333333	2.99333333333333	1.42	0.613333333333333	0.213333333333333	0	0	0	0	3.645	3.475	0.83	2.265	1.065
Gsdma	0.336666666666667	0.245	0.19	0.136666666666667	0.2	0.286666666666667	0	0.0766666666666667	0	0.03	0.0366666666666667	0	0.22	0.09	0.275	0.26
Gsdma2	0	0	0	0	0	0.07	0	0	0	0	0	0.105	0	0	0.325	0
Gsdma3	0	0	0	0	0	0	0	0	0	0	0	0	0.135	0	0	0
Gsdmc	0	0	0.1	0.0466666666666667	0	0.196666666666667	0.63	1.53666666666667	0.746666666666667	0.615	0.826666666666667	0	0.13	0	0.485	0
Gsdmc2	0	0	0	0.07	0	0	0.573333333333333	7.71	6.79333333333333	9.54	12.47	0	0	0	0	0.34
Gsdmc3	0	0.015	0	0.0266666666666667	0	0.0266666666666667	0.26	1.86	2.07333333333333	3.865	6.72333333333333	0	0	0	0	0
Gsdmc4	0.08	0	0	0	0.133333333333333	0.163333333333333	1.74666666666667	0.673333333333333	1.75333333333333	3.415	7.75	0	0.085	0.06	0	0.04
Gsdmcl1	0	0	0	0	0	0.206666666666667	0	0.04	0.156666666666667	0	0.05	0	0	0	0	0
Gsdmcl2	0	0	0	0	0	0	0	0.0433333333333333	0.0566666666666667	0.08	1.19333333333333	0	0	0	0	0
Gsdmd	11.91	10.61	4.59	2.48666666666667	0.973333333333333	11.8766666666667	18.2966666666667	0	0.29	0.805	1.01333333333333	1.685	15.035	10.57	7.735	9.065
Gse1	37.11	35.985	32.64	18.3833333333333	8.37666666666667	11.9466666666667	15.63	20.1266666666667	30.59	39.94	58.68	63.425	65.715	63.67	69.465	33.715
Gsg1	0.0166666666666667	0	0	0	0	0.04	0.176666666666667	0	0.04	0.375	0.236666666666667	1.535	0.975	1.79	4.075	1.11
Gsg1l	0.00666666666666667	0.305	0.43	1.13	0.296666666666667	0.223333333333333	0.316666666666667	0	0	0	0.0433333333333333	0.045	1.73	0.92	0.83	0.11
Gsg2	36.72	29.6	34.6666666666667	42.9133333333333	57.5033333333333	33.7566666666667	21.8766666666667	30.0533333333333	64.35	96.705	131.04	21.835	15.715	13.75	15.58	16.56
Gsk3a	122.086666666667	157.455	137.706666666667	153.153333333333	184.453333333333	152.113333333333	132.303333333333	53.6433333333333	58.8366666666667	67.895	76.72	88.25	102.09	101.43	95.015	79.895
Gsk3b	30.0566666666667	28.62	28.67	31.8533333333333	45.8	51.7933333333333	51.15	11.45	10.3933333333333	8.595	12.58	20.565	20.73	22.32	21.76	25.005
Gskip	4.89333333333333	8.255	7.41	8.19666666666667	8.68666666666667	12.1366666666667	15.0933333333333	8.46	5.91	4.875	6.94	22.235	7.035	8.835	9.07	13.07
Gsn	1.82	5.595	8.53	5.45666666666667	4.13	32.8166666666667	44.4766666666667	2.36666666666667	0.663333333333333	0.085	0.13	86.16	50.19	65	31.42	16.855
Gspt1	115.893333333333	166.18	186.876666666667	116.763333333333	109.473333333333	125.293333333333	111.396666666667	77.6133333333333	66.19	63.185	60.3566666666667	71.305	75.215	79.38	62.79	64.675
Gspt2	36.5266666666667	15.895	20.59	27.4666666666667	26.0433333333333	31.43	49.3966666666667	81.24	97.19	126.535	171.836666666667	112.78	35.02	67.095	77.885	69.165
Gsr	296.613333333333	502.39	376.413333333333	193	118.25	200.16	207.64	58.08	29.5933333333333	14.71	11.55	56.615	143.19	91.63	47.8	47.63
Gss	122.8	99.745	62.3933333333333	25.0333333333333	22.8466666666667	37.1	35.72	18.4066666666667	14.0033333333333	10.235	8.03666666666667	32.26	61.91	32.64	13.28	16.79
Gsta1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsta2	0.223333333333333	0.365	0.03	0.0466666666666667	0.0833333333333333	0.39	0.896666666666667	2.74	2.43333333333333	5.035	5.47	12.54	7.335	10.74	3.99	6
Gsta3	17.2	6.075	2.13333333333333	0.1	0.65	4.24	6.67	0.0966666666666667	0.14	0.045	0.116666666666667	1.75	7.675	7.285	3.125	5.645
Gsta4	1051.9	148.495	171.706666666667	93.7333333333333	69.51	154.53	228.246666666667	952.62	511.586666666667	391.08	239.493333333333	1310.055	1313.485	990.13	792.675	1052.1
Gstcd	28.8933333333333	23.88	22.23	20.5166666666667	32.1666666666667	28.0666666666667	24.68	6.74	6.82333333333333	6.23	11.7233333333333	13.78	22.8	18.4	12.24	15.19
Gstk1	3.50666666666667	37.475	15.45	11.4033333333333	7.04	27.1	60.0366666666667	30.54	14.24	7.24	7.16333333333333	104.81	24.995	33.455	57.195	50.75
Gstm1	204.913333333333	281.91	168.12	56.6066666666667	19.92	296.326666666667	271.706666666667	2.51	0.756666666666667	0.44	0.196666666666667	28	269.56	401.28	131.065	223.65
Gstm2	59.2966666666667	64.975	52.3766666666667	26.3366666666667	12.06	353.49	298.216666666667	0	0.913333333333333	0.235	0.426666666666667	15.635	127.18	457.485	232.585	458.76
Gstm3	24.19	402.55	150.673333333333	30.6	16.2666666666667	17.9233333333333	8.26	0	0	0	0	1.61	12.175	2.035	1.365	0.22
Gstm4	21.1566666666667	7.845	8.95333333333333	12.4466666666667	8.42666666666667	12.3766666666667	25.3333333333333	13.3366666666667	4.69	2.085	1.49	19.785	24.035	20.405	15.72	17.31
Gstm5	8.23	35.755	57.3	163.01	166.44	184.273333333333	161.533333333333	371.253333333333	416.07	413.26	375.48	63.895	37	72.165	55.895	90.175
Gstm6	14.8933333333333	22.895	19.5766666666667	9.51	7.04	51.7766666666667	44.04	12.1733333333333	9.36666666666667	8.845	11.85	5.965	12.525	29.475	19.495	14.39
Gstm7	8.67666666666667	9.165	9.39	4.84333333333333	2.53666666666667	27.3133333333333	23.2433333333333	1.41	1.2	1.225	1.84	0.27	8.495	23.435	10.17	19.305
